epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
233,12557.2,0.39729,0.02251,0.02548,0.24891,0.83283,1,0.99789,0.995,0.92347,1,0.99789,0.995,0.995,0.44887,0.01659,0.00152,0.22527,0.829,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
234,12613.5,0.39486,0.02166,0.03089,0.24907,0.82891,1,0.99859,0.995,0.91692,1,0.99859,0.995,0.995,0.44989,0.01588,0.00206,0.23538,0.82783,0.0230799,0.0076933,0.0230799,0.0076933,0.0230799,0.0076933,0.0230799,0.0076933
235,12669.1,0.38704,0.01913,0.02588,0.24978,0.82932,1,0.99931,0.995,0.91439,1,0.99931,0.995,0.995,0.45652,0.01546,0.00172,0.23455,0.83112,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
236,12723.2,0.39042,0.02155,0.02412,0.24549,0.81911,1,0.99938,0.995,0.92052,1,0.99938,0.995,0.995,0.46588,0.01637,0.001,0.23231,0.83327,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
237,12777.1,0.40275,0.01998,0.03106,0.25223,0.8308,1,0.99783,0.995,0.91455,1,0.99783,0.995,0.995,0.47278,0.01661,0.00233,0.2331,0.83544,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
238,12830.3,0.39999,0.01846,0.02413,0.24705,0.83113,0.99978,1,0.995,0.91505,0.99978,1,0.995,0.995,0.48723,0.01797,0.00288,0.23969,0.83848,0.0229611,0.0076537,0.0229611,0.0076537,0.0229611,0.0076537,0.0229611,0.0076537
239,12883.2,0.3913,0.01776,0.02654,0.24157,0.82776,0.99936,1,0.995,0.90946,0.99936,1,0.995,0.995,0.4789,0.01779,0.00134,0.22916,0.83622,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
240,12936,0.3947,0.01874,0.02621,0.24677,0.83034,1,0.99862,0.995,0.91486,1,0.99862,0.995,0.995,0.47744,0.01773,0.00104,0.23298,0.83518,0.0229017,0.0076339,0.0229017,0.0076339,0.0229017,0.0076339,0.0229017,0.0076339
241,12989.4,0.38798,0.01782,0.02748,0.24502,0.82203,1,0.99941,0.995,0.91155,1,0.99941,0.995,0.995,0.47432,0.01586,0.00109,0.23332,0.83324,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
242,13042.9,0.3963,0.01879,0.0265,0.24686,0.82817,1,0.99926,0.995,0.91195,1,0.99926,0.995,0.995,0.46637,0.01489,0.00101,0.23478,0.83572,0.0228423,0.0076141,0.0228423,0.0076141,0.0228423,0.0076141,0.0228423,0.0076141
243,13095.6,0.39382,0.01719,0.02206,0.24503,0.82716,0.99948,1,0.995,0.90994,0.99948,1,0.995,0.995,0.47044,0.01424,0.00155,0.23585,0.84081,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
244,13148.2,0.39273,0.01968,0.02433,0.24489,0.82607,1,0.99825,0.995,0.9147,1,0.99825,0.995,0.995,0.47644,0.01773,0.0014,0.23842,0.83703,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943,0.0227829,0.0075943
245,13201.1,0.38309,0.01619,0.02329,0.24292,0.82392,1,0.99879,0.995,0.91355,1,0.99879,0.995,0.995,0.4752,0.01739,0.00187,0.23585,0.83489,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
246,13253.7,0.39103,0.02102,0.02751,0.2477,0.82979,1,0.99875,0.995,0.91913,1,0.99875,0.995,0.995,0.47898,0.01553,0.00189,0.24183,0.83588,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
247,13306.6,0.3868,0.01715,0.02447,0.24379,0.8214,1,0.9993,0.995,0.91996,1,0.9993,0.995,0.995,0.46714,0.0156,0.00223,0.22122,0.83661,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
248,13359.6,0.38161,0.01944,0.0234,0.24308,0.81851,0.99956,1,0.995,0.92164,0.99956,1,0.995,0.995,0.45581,0.01614,0.00198,0.2184,0.83292,0.0226641,0.0075547,0.0226641,0.0075547,0.0226641,0.0075547,0.0226641,0.0075547
249,13412.4,0.38208,0.01981,0.02978,0.24327,0.825,0.99903,1,0.995,0.91828,0.99903,1,0.995,0.995,0.46078,0.01445,0.00182,0.21879,0.83348,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
250,13465.4,0.39403,0.01892,0.027,0.24614,0.82871,0.98433,1,0.99486,0.91503,0.98433,1,0.99486,0.99486,0.4663,0.01539,0.0021,0.2199,0.83539,0.0226047,0.0075349,0.0226047,0.0075349,0.0226047,0.0075349,0.0226047,0.0075349
251,13519.1,0.38652,0.0184,0.02766,0.24159,0.82154,0.98482,1,0.99486,0.91684,0.98482,1,0.99486,0.99486,0.46308,0.01289,0.0032,0.21144,0.8342,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
252,13572.5,0.39184,0.02351,0.02705,0.24831,0.82999,0.99787,0.98551,0.99486,0.91499,0.99787,0.98551,0.99486,0.99486,0.4812,0.01205,0.01168,0.22942,0.83864,0.0225453,0.0075151,0.0225453,0.0075151,0.0225453,0.0075151,0.0225453,0.0075151
253,13626,0.39735,0.01813,0.02791,0.2498,0.82576,0.99956,1,0.995,0.91341,0.99956,1,0.995,0.995,0.47587,0.01112,0.00778,0.23225,0.84032,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
254,13679,0.38845,0.01765,0.02842,0.2455,0.82641,0.99924,1,0.995,0.91946,0.99924,1,0.995,0.995,0.47446,0.01109,0.00319,0.2225,0.83788,0.0224859,0.0074953,0.0224859,0.0074953,0.0224859,0.0074953,0.0224859,0.0074953
255,13732.6,0.39159,0.017,0.02711,0.24673,0.82778,0.9993,1,0.995,0.91494,0.9993,1,0.995,0.995,0.46964,0.01237,0.00303,0.2203,0.83815,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
256,13786.1,0.38814,0.01834,0.02807,0.24255,0.82743,0.99985,1,0.995,0.91895,0.99985,1,0.995,0.995,0.48027,0.0128,0.01596,0.2244,0.84071,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
257,13839.2,0.37993,0.01769,0.03063,0.23933,0.82102,0.99994,1,0.995,0.91792,0.99994,1,0.995,0.995,0.45793,0.01261,0.00842,0.22161,0.83516,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
258,13893.2,0.37958,0.01802,0.03092,0.23702,0.81964,1,0.99982,0.995,0.91563,1,0.99982,0.995,0.995,0.46055,0.01212,0.00249,0.22423,0.83795,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557,0.0223671,0.0074557
259,13946.7,0.38058,0.02019,0.0267,0.24306,0.81918,0.9994,1,0.995,0.91649,0.9994,1,0.995,0.995,0.47184,0.01183,0.00123,0.22296,0.84156,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
260,13999.9,0.3838,0.02065,0.02481,0.24392,0.82193,0.99933,1,0.995,0.91608,0.99933,1,0.995,0.995,0.46932,0.01249,0.00139,0.2278,0.84005,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359,0.0223077,0.0074359
261,14054.1,0.38079,0.01725,0.0238,0.24161,0.82143,1,0.99998,0.995,0.91496,1,0.99998,0.995,0.995,0.48417,0.01475,0.00189,0.23185,0.84209,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
262,14107.3,0.37169,0.01709,0.02038,0.23412,0.82619,0.99934,1,0.995,0.90842,0.99934,1,0.995,0.995,0.48317,0.01294,0.00145,0.23424,0.84399,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161,0.0222483,0.0074161
263,14160.8,0.38023,0.01817,0.03072,0.23839,0.82924,0.9992,1,0.995,0.9169,0.9992,1,0.995,0.995,0.48811,0.01226,0.0011,0.22668,0.84835,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
264,14214.5,0.37764,0.02004,0.02214,0.23613,0.821,0.99949,1,0.995,0.92083,0.99949,1,0.995,0.995,0.47947,0.0124,0.00102,0.22679,0.84484,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963,0.0221889,0.0073963
265,14267.3,0.37295,0.0168,0.02389,0.23431,0.81995,1,0.99938,0.995,0.92539,1,0.99938,0.995,0.995,0.46804,0.01485,0.00165,0.2348,0.84103,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
266,14320.9,0.37573,0.01996,0.02059,0.23829,0.82137,0.99998,1,0.995,0.91482,0.99998,1,0.995,0.995,0.46702,0.0138,0.00097,0.22484,0.84052,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
267,14374.2,0.37315,0.01772,0.02398,0.23257,0.81973,0.99977,1,0.995,0.91679,0.99977,1,0.995,0.995,0.46708,0.01198,0.00058,0.22228,0.83999,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
268,14428.6,0.36953,0.01775,0.02502,0.23774,0.82038,0.99973,1,0.995,0.92296,0.99973,1,0.995,0.995,0.47449,0.01223,0.00126,0.21701,0.83901,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567,0.0220701,0.0073567
269,14484.5,0.3715,0.02073,0.02309,0.23383,0.82323,0.99971,1,0.995,0.91331,0.99971,1,0.995,0.995,0.46328,0.01317,0.00202,0.22146,0.8371,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
270,14540,0.37488,0.0172,0.02357,0.23779,0.82351,0.99927,1,0.995,0.91534,0.99927,1,0.995,0.995,0.45259,0.01468,0.00131,0.22511,0.8345,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369,0.0220107,0.0073369
271,14594.9,0.38039,0.01867,0.02045,0.23767,0.82518,0.99931,1,0.995,0.91934,0.99931,1,0.995,0.995,0.46927,0.01393,0.00033,0.21118,0.83385,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
272,14648.9,0.37934,0.0173,0.02765,0.23894,0.81866,1,0.9994,0.995,0.91628,1,0.9994,0.995,0.995,0.47138,0.01542,0.00034,0.22473,0.83583,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171,0.0219513,0.0073171
273,14702.8,0.36956,0.01725,0.0271,0.23407,0.82207,1,0.99865,0.995,0.91438,1,0.99865,0.995,0.995,0.47547,0.01355,0.001,0.21836,0.83884,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
274,14756.3,0.37792,0.0182,0.02465,0.23867,0.82708,1,0.99923,0.995,0.91191,1,0.99923,0.995,0.995,0.48742,0.01347,0.00181,0.2261,0.83924,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973,0.0218919,0.0072973
275,14810.8,0.37406,0.01877,0.02391,0.23638,0.81724,0.99942,1,0.995,0.91365,0.99942,1,0.995,0.995,0.47773,0.01276,0.0015,0.21917,0.83711,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
276,14863.7,0.36978,0.01772,0.0232,0.23516,0.82105,0.99949,1,0.995,0.90889,0.99949,1,0.995,0.995,0.48378,0.01307,0.00237,0.2145,0.83942,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
277,14918.2,0.37666,0.01905,0.03033,0.23751,0.82062,0.99918,1,0.995,0.91433,0.99918,1,0.995,0.995,0.48017,0.01235,0.00123,0.21479,0.83958,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
278,14971.2,0.36727,0.01802,0.02646,0.23261,0.8179,0.99908,1,0.995,0.91705,0.99908,1,0.995,0.995,0.47944,0.01102,0.00172,0.21171,0.83778,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577,0.0217731,0.0072577
279,15024.4,0.37398,0.01995,0.02879,0.24049,0.82032,0.99902,1,0.995,0.91861,0.99902,1,0.995,0.995,0.47277,0.01135,0.00205,0.2139,0.83866,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
280,15078.5,0.3735,0.01834,0.02402,0.23363,0.81653,0.99898,1,0.995,0.91439,0.99898,1,0.995,0.995,0.47572,0.01125,0.00095,0.2107,0.83684,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379,0.0217137,0.0072379
281,15132.7,0.37308,0.01998,0.02076,0.23468,0.81928,0.99916,1,0.995,0.90884,0.99916,1,0.995,0.995,0.47806,0.01148,0.00257,0.21195,0.83842,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
282,15185.9,0.37809,0.01835,0.02491,0.23655,0.82212,0.99927,1,0.995,0.91111,0.99927,1,0.995,0.995,0.48604,0.01271,0.00515,0.21654,0.83863,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181,0.0216543,0.0072181
283,15238.9,0.36469,0.01747,0.02422,0.23563,0.82022,0.99943,1,0.995,0.91488,0.99943,1,0.995,0.995,0.48352,0.01326,0.00258,0.21844,0.84072,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
284,15292.2,0.37356,0.01762,0.02417,0.23613,0.82671,0.99961,1,0.995,0.91214,0.99961,1,0.995,0.995,0.48473,0.01307,0.00293,0.21921,0.84074,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983,0.0215949,0.0071983
285,15348.1,0.36392,0.01678,0.02263,0.23194,0.81783,1,0.99903,0.995,0.90974,1,0.99903,0.995,0.995,0.48016,0.01468,0.00397,0.23015,0.83936,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
286,15403.3,0.36281,0.01853,0.02609,0.23014,0.81578,1,0.99938,0.995,0.91285,1,0.99938,0.995,0.995,0.47645,0.01401,0.0023,0.22967,0.83976,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
287,15459.4,0.36791,0.02064,0.02431,0.23149,0.81845,1,0.99964,0.995,0.91679,1,0.99964,0.995,0.995,0.48314,0.01518,0.0014,0.2281,0.84061,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
288,15515.9,0.36358,0.0193,0.02099,0.23278,0.81765,0.99956,1,0.995,0.91285,0.99956,1,0.995,0.995,0.48586,0.01566,0.00124,0.22786,0.84215,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587,0.0214761,0.0071587
289,15570,0.36992,0.01654,0.02151,0.23313,0.8208,0.99885,1,0.995,0.91502,0.99885,1,0.995,0.995,0.48485,0.01409,0.00134,0.22256,0.84273,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
290,15624.1,0.36719,0.01598,0.02557,0.23542,0.81526,0.99902,1,0.995,0.90701,0.99902,1,0.995,0.995,0.49461,0.0139,0.00069,0.2293,0.84448,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389,0.0214167,0.0071389
291,15676.7,0.36312,0.01665,0.02746,0.23198,0.8186,0.99923,1,0.995,0.90873,0.99923,1,0.995,0.995,0.49414,0.01416,0.00069,0.21929,0.84086,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
292,15728.6,0.37603,0.01675,0.02451,0.23961,0.82389,0.99923,1,0.995,0.9109,0.99923,1,0.995,0.995,0.48261,0.01392,0.00073,0.21928,0.83819,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191,0.0213573,0.0071191
293,15781.2,0.36749,0.01833,0.024,0.23627,0.82223,0.99935,1,0.995,0.91637,0.99935,1,0.995,0.995,0.48031,0.01437,0.0006,0.2215,0.83809,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
294,15836,0.37432,0.01906,0.02829,0.23695,0.82374,0.9993,1,0.995,0.91526,0.9993,1,0.995,0.995,0.47376,0.01281,0.00139,0.21822,0.83948,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993,0.0212979,0.0070993
295,15888.4,0.3657,0.01679,0.02519,0.23056,0.82499,0.99946,1,0.995,0.91907,0.99946,1,0.995,0.995,0.46949,0.01258,0.00271,0.21994,0.83819,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
296,15940.6,0.36593,0.01635,0.02564,0.23532,0.81732,0.9994,1,0.995,0.91337,0.9994,1,0.995,0.995,0.4721,0.0132,0.00311,0.22471,0.84265,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
297,15994.8,0.36602,0.01871,0.02812,0.22897,0.8183,0.99964,1,0.995,0.91389,0.99964,1,0.995,0.995,0.46746,0.01349,0.00266,0.22541,0.84113,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
298,16047.9,0.35696,0.01516,0.02492,0.22703,0.81545,0.99952,1,0.995,0.91631,0.99952,1,0.995,0.995,0.47264,0.01408,0.00325,0.2293,0.83905,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597,0.0211791,0.0070597
299,16101.7,0.36459,0.01614,0.02348,0.22776,0.81998,0.99932,1,0.995,0.91804,0.99932,1,0.995,0.995,0.47191,0.01416,0.00685,0.22226,0.83806,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
300,16154.2,0.36291,0.01579,0.02968,0.23037,0.81812,0.99933,1,0.995,0.91878,0.99933,1,0.995,0.995,0.46933,0.01439,0.00636,0.21737,0.83516,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399,0.0211197,0.0070399
301,16207.8,0.36787,0.01497,0.02875,0.23501,0.82872,0.9993,1,0.995,0.91826,0.9993,1,0.995,0.995,0.46962,0.01456,0.00566,0.21677,0.83528,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
302,16261.7,0.36497,0.01752,0.02014,0.23021,0.81839,0.99926,1,0.995,0.91771,0.99926,1,0.995,0.995,0.46815,0.01542,0.00313,0.21605,0.83803,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201,0.0210603,0.0070201
303,16316.9,0.35692,0.01481,0.02406,0.22598,0.82306,0.99932,1,0.995,0.91882,0.99932,1,0.995,0.995,0.4741,0.01468,0.00125,0.22064,0.8406,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
304,16370.9,0.35413,0.0145,0.02147,0.22479,0.82071,0.99926,1,0.995,0.92342,0.99926,1,0.995,0.995,0.46249,0.01485,0.00092,0.20787,0.84006,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003,0.0210009,0.0070003
305,16423.3,0.37027,0.01785,0.02508,0.23458,0.81859,0.99911,1,0.995,0.92081,0.99911,1,0.995,0.995,0.45933,0.01431,0.00098,0.21092,0.8372,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
306,16476.7,0.36477,0.01566,0.02291,0.22926,0.81409,0.99918,1,0.995,0.91872,0.99918,1,0.995,0.995,0.45995,0.01293,0.00144,0.20488,0.83652,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
307,16529.2,0.35402,0.01557,0.02428,0.22466,0.81693,0.99932,1,0.995,0.91758,0.99932,1,0.995,0.995,0.46748,0.01213,0.0021,0.2055,0.83612,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
308,16582,0.36264,0.01732,0.02379,0.22947,0.81521,0.99941,1,0.995,0.91524,0.99941,1,0.995,0.995,0.47135,0.01104,0.00176,0.20387,0.83955,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607,0.0208821,0.0069607
309,16635.7,0.36276,0.01773,0.02507,0.22912,0.82139,0.99923,1,0.995,0.91424,0.99923,1,0.995,0.995,0.47451,0.01106,0.00147,0.21926,0.84009,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
310,16687.8,0.35429,0.01666,0.02219,0.22645,0.81998,0.99913,1,0.995,0.91681,0.99913,1,0.995,0.995,0.4694,0.01116,0.00098,0.21323,0.83653,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409,0.0208227,0.0069409
311,16740.1,0.35683,0.01607,0.01933,0.22769,0.81404,0.99915,1,0.995,0.91484,0.99915,1,0.995,0.995,0.47401,0.012,0.00083,0.2203,0.83712,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
312,16792.4,0.35679,0.01473,0.01862,0.22813,0.82271,0.99924,1,0.995,0.91707,0.99924,1,0.995,0.995,0.46829,0.0118,0.001,0.21786,0.83687,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211,0.0207633,0.0069211
313,16845.5,0.35122,0.01836,0.02239,0.22282,0.81704,0.99932,1,0.995,0.91741,0.99932,1,0.995,0.995,0.46494,0.01153,0.00122,0.21521,0.83384,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
314,16899.5,0.35092,0.01566,0.02105,0.22351,0.81719,0.99928,1,0.995,0.9183,0.99928,1,0.995,0.995,0.47229,0.01117,0.00101,0.21368,0.83401,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013,0.0207039,0.0069013
315,16951.5,0.36309,0.01649,0.02272,0.23309,0.8214,0.99932,1,0.995,0.9155,0.99932,1,0.995,0.995,0.4717,0.01153,0.00123,0.21025,0.83757,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
316,17004.2,0.35986,0.01605,0.02179,0.22746,0.81846,0.99951,1,0.995,0.91571,0.99951,1,0.995,0.995,0.46899,0.01362,0.0022,0.20882,0.84007,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
317,17056.3,0.35771,0.01507,0.02358,0.22952,0.81662,0.99935,1,0.995,0.91835,0.99935,1,0.995,0.995,0.46251,0.01207,0.00151,0.21293,0.83936,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
318,17108.7,0.35892,0.01453,0.02244,0.2278,0.82058,0.99929,1,0.995,0.91208,0.99929,1,0.995,0.995,0.45936,0.01191,0.00154,0.21207,0.83891,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617,0.0205851,0.0068617
319,17160.9,0.3574,0.01597,0.01646,0.22951,0.81739,0.99917,1,0.995,0.90904,0.99917,1,0.995,0.995,0.45776,0.01258,0.00107,0.20876,0.84021,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
320,17213.4,0.35171,0.01671,0.02185,0.22897,0.81555,0.99918,1,0.995,0.91488,0.99918,1,0.995,0.995,0.46505,0.01273,0.00077,0.20386,0.84172,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419,0.0205257,0.0068419
321,17265.7,0.36059,0.01699,0.02103,0.22818,0.81735,0.99924,1,0.995,0.91492,0.99924,1,0.995,0.995,0.46138,0.01216,0.00102,0.20695,0.84021,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
322,17317.9,0.35581,0.01514,0.01978,0.2268,0.82295,0.99925,1,0.995,0.91723,0.99925,1,0.995,0.995,0.46506,0.01241,0.001,0.20478,0.83863,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221,0.0204663,0.0068221
323,17372.6,0.35781,0.01557,0.02448,0.22483,0.82081,0.99918,1,0.995,0.90742,0.99918,1,0.995,0.995,0.4691,0.01188,0.00103,0.21014,0.83979,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
324,17424.7,0.35262,0.01588,0.02086,0.22563,0.8173,0.99918,1,0.995,0.90729,0.99918,1,0.995,0.995,0.47179,0.01081,0.00094,0.20754,0.84193,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023,0.0204069,0.0068023
325,17477,0.35335,0.0188,0.023,0.2274,0.81805,0.99922,1,0.995,0.91165,0.99922,1,0.995,0.995,0.46556,0.01105,0.0006,0.21123,0.83839,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
326,17529.7,0.34677,0.01665,0.02044,0.22317,0.8127,0.99912,1,0.995,0.91177,0.99912,1,0.995,0.995,0.46384,0.01119,0.00051,0.21676,0.84043,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
327,17582.4,0.34903,0.0157,0.02219,0.22213,0.81469,0.99908,1,0.995,0.91443,0.99908,1,0.995,0.995,0.46615,0.01139,0.00049,0.21294,0.84091,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
328,17634.9,0.34946,0.01801,0.02222,0.22222,0.818,0.99919,1,0.995,0.91474,0.99919,1,0.995,0.995,0.47652,0.01161,0.00044,0.21398,0.84235,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627,0.0202881,0.0067627
329,17688.4,0.35076,0.01523,0.02333,0.22152,0.81741,0.99923,1,0.995,0.90888,0.99923,1,0.995,0.995,0.48496,0.0137,0.00062,0.2156,0.84445,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
330,17741.1,0.34382,0.0146,0.02042,0.21824,0.81311,0.99927,1,0.995,0.91475,0.99927,1,0.995,0.995,0.48064,0.01344,0.0007,0.20961,0.84431,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429,0.0202287,0.0067429
331,17793.2,0.35249,0.01404,0.01761,0.22415,0.82058,0.99931,1,0.995,0.91293,0.99931,1,0.995,0.995,0.4814,0.01159,0.00067,0.21164,0.84425,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
332,17845.7,0.35038,0.01632,0.02288,0.22179,0.81818,0.99932,1,0.995,0.90992,0.99932,1,0.995,0.995,0.47746,0.01161,0.00078,0.20835,0.84177,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231,0.0201693,0.0067231
333,17898.2,0.34398,0.01623,0.01812,0.22275,0.81294,0.99928,1,0.995,0.91018,0.99928,1,0.995,0.995,0.47863,0.01196,0.0008,0.20976,0.83955,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
